"","year","state","party","digit","total_counties","expected","observed","expected_p","obs_proportion","sd_digit","abs_residual","cont_correction","apply_correction","z_stat","z_sig","follow_chisquare"
"163",2012,"IA","republican",1,99,29.8019695707341,13,0.301029995663981,0.131313131313131,0.0461016594471726,0.16971686435085,0.00505050505050505,TRUE,3.571809806305,TRUE,FALSE
"164",2012,"IA","republican",2,99,17.4330346465124,27,0.176091259055681,0.272727272727273,0.0382816684167021,0.0966360136715915,0.00505050505050505,TRUE,2.39241162700025,TRUE,FALSE
"165",2012,"IA","republican",4,99,9.59409128779759,24,0.0969100130080564,0.242424242424242,0.0297325557696322,0.145514229416186,0.00505050505050505,TRUE,4.72423983508157,TRUE,FALSE
"166",2012,"IN","democrat",1,92,27.6947596010863,14,0.301029995663981,0.152173913043478,0.0478233771940547,0.148856082620503,0.00543478260869565,TRUE,2.99897891840305,TRUE,FALSE
"167",2012,"IN","democrat",2,92,16.2003958331227,24,0.176091259055681,0.260869565217391,0.039711339901062,0.0847783061617101,0.00543478260869565,TRUE,1.99800670918416,TRUE,FALSE
"168",2012,"IN","democrat",3,92,11.4943637679636,19,0.1249387366083,0.206521739130435,0.0344725865729981,0.0815830025221349,0.00543478260869565,TRUE,2.20894999428575,TRUE,FALSE
"169",2012,"KS","democrat",2,105,18.4895822008465,27,0.176091259055681,0.257142857142857,0.0371718182472723,0.0810515980871759,0.00476190476190476,TRUE,2.05235301694905,TRUE,TRUE
"170",2012,"KS","republican",1,105,31.608149544718,44,0.301029995663981,0.419047619047619,0.0447650945411845,0.118017623383638,0.00476190476190476,TRUE,2.53000065748853,TRUE,TRUE
"171",2012,"KY","democrat",1,120,36.1235994796777,55,0.301029995663981,0.458333333333333,0.0418739116649142,0.157303337669352,0.00416666666666667,TRUE,3.65709017653102,TRUE,FALSE
"172",2012,"KY","republican",3,120,14.992648392996,24,0.1249387366083,0.2,0.0301840256735001,0.0750612633917001,0.00416666666666667,TRUE,2.34874557462608,TRUE,TRUE
"173",2012,"MI","democrat",6,83,5.5565835393409,12,0.0669467896306132,0.144578313253012,0.0274333621947885,0.0776315236223988,0.00602409638554217,TRUE,2.61023153955441,TRUE,TRUE
"174",2012,"MN","republican",6,87,5.82437069786335,12,0.0669467896306132,0.137931034482759,0.026795289727768,0.0709842448521454,0.00574712643678161,TRUE,2.43464874155693,TRUE,FALSE
"175",2012,"MO","republican",5,116,9.18502454152448,16,0.0791812460476248,0.137931034482759,0.0250708610091701,0.0587497884351338,0.00431034482758621,TRUE,2.17142297536712,TRUE,TRUE
"176",2012,"MS","republican",1,82,24.6844596444465,16,0.301029995663981,0.195121951219512,0.0506555726564486,0.105908044444469,0.00609756097560976,TRUE,1.97037518746031,TRUE,TRUE
"177",2012,"MS","republican",4,82,7.94662106666063,14,0.0969100130080564,0.170731707317073,0.0326695320105855,0.0738216943090168,0.00609756097560976,TRUE,2.0730059221988,TRUE,TRUE
